_id,abilities,collect_from,collection,collection_geoloc,company,deliver_by,delivery,delivery_geoloc,id,info,inputItemEventDate,item_name,job_id,list_of_vehicle_type,load_size,maxDate,minDate,nb_of_items_on_job,nb_of_vehicles,order_no,platform,platformKey,requested_by,scenarioKey,task_info,vessel,vesselArrivalEventDate,vesselArrivalEventId,vesselDepartureEventDate,vesselDepartureEventId,vesselLoadEventDate,vesselLoadEventId,vesselUnloadEventDate,vesselUnloadEventId,startLocId,endLocId,isOutbound,vesselId,isOnSpotVessel
ObjectId(59cd263e3ad3963c706eee1a),COR # MISC # GAS # SOL # OX # LIQ # INF,Fri Sep 02 2016 16:00:00 GMT+0100 (GMT),"Archer, Main Rd,Blackburn","-2.128300666809082,57.150849481304334",Shell,Fri Sep 02 2016 19:00:00 GMT+0100 (GMT),"Shell, Torry Dock","-2.0774459838867188,57.1381022901656",1243,,2017-10-08T23:00:00.000Z,BA - 13ft Catwalk (11' Wide),1003146,Artic,0.125,2017-10-11T10:02:39.000Z,2017-10-08T23:00:00.000Z,8,2,Shipping,EDRADOUR,FRDBSzEuTJreyPFhA,Shipping 470937,4cus6wt5ojQmn5G3Y,Brent Alpha & Brent Charlie - John McGowan,M5JQtnFiBFtPPeRXR,2017-10-11T10:02:39.000Z,59cd263e3ad3963c706eed62,2017-10-09T11:25:00.000Z,59cd263e3ad3963c706eed5a,2017-10-09T05:00:00.000Z,59cd263e3ad3963c706eed55,2017-10-11T10:02:39.000Z,59cd263e3ad3963c706eed67,1,404,true,34,true
ObjectId(59cd263e3ad3963c706eee1b),COR # MISC # GAS # SOL # OX # LIQ # INF,Fri Sep 02 2016 16:00:00 GMT+0100 (GMT),"Archer, Main Rd,Blackburn","-2.128300666809082,57.150849481304334",Shell,Fri Sep 02 2016 19:00:00 GMT+0100 (GMT),"Shell, Torry Dock","-2.0774459838867188,57.1381022901656",1244,,2017-10-08T23:00:00.000Z,BC - 10' Container (40544),1003146,Artic,0.125,2017-10-11T10:02:39.000Z,2017-10-08T23:00:00.000Z,8,2,Shipping,EDRADOUR,FRDBSzEuTJreyPFhA,Shipping 470937,4cus6wt5ojQmn5G3Y,Brent Alpha & Brent Charlie - John McGowan,M5JQtnFiBFtPPeRXR,2017-10-11T10:02:39.000Z,59cd263e3ad3963c706eed62,2017-10-09T11:25:00.000Z,59cd263e3ad3963c706eed5a,2017-10-09T05:00:00.000Z,59cd263e3ad3963c706eed55,2017-10-11T10:02:39.000Z,59cd263e3ad3963c706eed67,1,404,true,34,true
ObjectId(59cd263e3ad3963c706eee1c),,Tue Aug 30 2016 14:00:00 GMT+0100 (GMT),"Baker Service Tools, Kirkhill Road, Dyce","-2.2131441000000223,57.20545299999999",BP,Tue Aug 30 2016 17:00:00 GMT+0100 (GMT),"ASCO, Albert Quay BP","-2.0829927921295166,57.14157764477307",1245,,2017-10-08T23:00:00.000Z,1 x Grapple Box TB502,1002477,Artic,0.25,2017-10-11T10:02:39.000Z,2017-10-08T23:00:00.000Z,4,2,,EDRADOUR,FRDBSzEuTJreyPFhA,Mandy Brown,4cus6wt5ojQmn5G3Y,Byford Dolphin,M5JQtnFiBFtPPeRXR,2017-10-11T10:02:39.000Z,59cd263e3ad3963c706eed62,2017-10-09T11:25:00.000Z,59cd263e3ad3963c706eed5a,2017-10-09T05:00:00.000Z,59cd263e3ad3963c706eed55,2017-10-11T10:02:39.000Z,59cd263e3ad3963c706eed67,1,404,true,34,true
ObjectId(59cd263e3ad3963c706eee1d),,Tue Aug 30 2016 14:00:00 GMT+0100 (GMT),"Baker Service Tools, Kirkhill Road, Dyce","-2.2131441000000223,57.20545299999999",BP,Tue Aug 30 2016 17:00:00 GMT+0100 (GMT),"ASCO, Albert Quay BP","-2.0829927921295166,57.14157764477307",1246,,2017-10-08T23:00:00.000Z,1 x Loose Jar,1002477,Artic,0.25,2017-10-11T20:59:41.000Z,2017-10-08T23:00:00.000Z,4,2,,EDRADOUR,FRDBSzEuTJreyPFhA,Mandy Brown,4cus6wt5ojQmn5G3Y,Byford Dolphin,wKLbkeLEStvmaWzGP,2017-10-11T20:59:41.000Z,59cd263e3ad3963c706eed8a,2017-10-10T07:30:00.000Z,59cd263e3ad3963c706eed82,2017-10-10T05:00:00.000Z,59cd263e3ad3963c706eed7d,2017-10-11T20:59:41.000Z,59cd263e3ad3963c706eed8f,1,404,true,4,true
ObjectId(59cd263e3ad3963c706eee1e),,Tue Aug 30 2016 14:00:00 GMT+0100 (GMT),"Weatherford Rentals bld 3, Altens","-2.0801764000000276,57.1093425",BP,Tue Aug 30 2016 18:00:00 GMT+0100 (GMT),ASCO R&R Albert Quay,"-2.0807933807373047,57.14080343154772",1247,,2017-10-08T23:00:00.000Z,1 x Box,1002704,Transit,1,2017-10-11T10:02:39.000Z,2017-10-08T23:00:00.000Z,1,1,Shipping,EDRADOUR,FRDBSzEuTJreyPFhA,John Rae,4cus6wt5ojQmn5G3Y,Andy Bowers,M5JQtnFiBFtPPeRXR,2017-10-11T10:02:39.000Z,59cd263e3ad3963c706eed62,2017-10-09T11:25:00.000Z,59cd263e3ad3963c706eed5a,2017-10-09T05:00:00.000Z,59cd263e3ad3963c706eed55,2017-10-11T10:02:39.000Z,59cd263e3ad3963c706eed67,1,404,true,34,true
ObjectId(59cd263e3ad3963c706eee1f),COR # MISC # GAS # SOL # OX # LIQ # INF,Tue Aug 30 2016 13:00:00 GMT+0100 (GMT),"BJ Services, Badentoy Ave, Portlethen","-2.1534924000000046,57.07107430000001",BJ Services,Tue Aug 30 2016 18:00:00 GMT+0100 (GMT),SBS Torry Dock,"-2.0774459838867188,57.13810229016563",1248,,2017-10-08T23:00:00.000Z,Equipment For Brent Charlie,1002660,Artic,1,2017-10-11T20:59:41.000Z,2017-10-08T23:00:00.000Z,1,4,BH3688,EDRADOUR,FRDBSzEuTJreyPFhA,,4cus6wt5ojQmn5G3Y,,wKLbkeLEStvmaWzGP,2017-10-11T20:59:41.000Z,59cd263e3ad3963c706eed8a,2017-10-10T07:30:00.000Z,59cd263e3ad3963c706eed82,2017-10-10T05:00:00.000Z,59cd263e3ad3963c706eed7d,2017-10-11T20:59:41.000Z,59cd263e3ad3963c706eed8f,1,404,true,4,true
ObjectId(59cd263e3ad3963c706eee20),COR # MISC # GAS # SOL # OX # LIQ # INF,Tue Aug 30 2016 13:00:00 GMT+0100 (GMT),"BJ Services, Badentoy Ave, Portlethen","-2.1534924000000046,57.07107430000001",BJ Services,Tue Aug 30 2016 18:00:00 GMT+0100 (GMT),SBS Torry Dock,"-2.0774459838867188,57.13810229016563",1249,,2017-10-08T23:00:00.000Z,Equipment For Brent Alpha,1002659,Artic,1,2017-10-11T11:38:21.000Z,2017-10-08T23:00:00.000Z,1,1,BH3687,EDRADOUR,FRDBSzEuTJreyPFhA,,4cus6wt5ojQmn5G3Y,,v3CMzsimW4tEyCni5,2017-10-11T11:38:21.000Z,59cd263e3ad3963c706eed76,2017-10-09T17:00:00.000Z,59cd263e3ad3963c706eed6e,2017-10-09T11:25:00.000Z,59cd263e3ad3963c706eed69,2017-10-11T11:38:21.000Z,59cd263e3ad3963c706eed7b,1,404,true,67,true
ObjectId(59cd263e3ad3963c706eee21),,Tue Aug 30 2016 13:00:00 GMT+0100 (GMT),"ASCO D2 Warehouse, International Avenue, Dyce","-2.2142191000000366,57.2398058",BP,Tue Aug 30 2016 20:00:00 GMT+0100 (GMT),ASCO R&R Albert Quay,"-2.0807933807373047,57.14080343154772",1250,,2017-10-08T23:00:00.000Z,3 x Pallets - Clair,1002691,5 Tonner,0.3333333333333333,2017-10-11T20:59:41.000Z,2017-10-08T23:00:00.000Z,3,1,Tonnage - No Charge,EDRADOUR,FRDBSzEuTJreyPFhA,Bob Lewis,4cus6wt5ojQmn5G3Y,,wKLbkeLEStvmaWzGP,2017-10-11T20:59:41.000Z,59cd263e3ad3963c706eed8a,2017-10-10T07:30:00.000Z,59cd263e3ad3963c706eed82,2017-10-10T05:00:00.000Z,59cd263e3ad3963c706eed7d,2017-10-11T20:59:41.000Z,59cd263e3ad3963c706eed8f,1,404,true,4,true
ObjectId(59cd263e3ad3963c706eee22),,Tue Aug 30 2016 13:00:00 GMT+0100 (GMT),"ASCO D2 Warehouse, International Avenue, Dyce","-2.2142191000000366,57.2398058",BP,Tue Aug 30 2016 20:00:00 GMT+0100 (GMT),ASCO R&R Albert Quay,"-2.0807933807373047,57.14080343154772",1251,,2017-10-08T23:00:00.000Z,5 x Cartons - Clair,1002691,5 Tonner,0.3333333333333333,2017-10-11T11:38:21.000Z,2017-10-08T23:00:00.000Z,3,1,Tonnage - No Charge,EDRADOUR,FRDBSzEuTJreyPFhA,Bob Lewis,4cus6wt5ojQmn5G3Y,,v3CMzsimW4tEyCni5,2017-10-11T11:38:21.000Z,59cd263e3ad3963c706eed76,2017-10-09T17:00:00.000Z,59cd263e3ad3963c706eed6e,2017-10-09T11:25:00.000Z,59cd263e3ad3963c706eed69,2017-10-11T11:38:21.000Z,59cd263e3ad3963c706eed7b,1,404,true,67,true
ObjectId(59cd263e3ad3963c706eee23),,Tue Aug 30 2016 13:00:00 GMT+0100 (GMT),"ASCO D2 Warehouse, International Avenue, Dyce","-2.2142191000000366,57.2398058",BP,Tue Aug 30 2016 20:00:00 GMT+0100 (GMT),ASCO R&R Albert Quay,"-2.0807933807373047,57.14080343154772",1252,,2017-10-08T23:00:00.000Z,1 x Pallet - PDR,1002691,5 Tonner,0.3333333333333333,2017-10-11T20:59:41.000Z,2017-10-08T23:00:00.000Z,3,1,Tonnage - No Charge,EDRADOUR,FRDBSzEuTJreyPFhA,Bob Lewis,4cus6wt5ojQmn5G3Y,,wKLbkeLEStvmaWzGP,2017-10-11T20:59:41.000Z,59cd263e3ad3963c706eed8a,2017-10-10T07:30:00.000Z,59cd263e3ad3963c706eed82,2017-10-10T05:00:00.000Z,59cd263e3ad3963c706eed7d,2017-10-11T20:59:41.000Z,59cd263e3ad3963c706eed8f,1,404,true,4,true
ObjectId(59cd263e3ad3963c706eee24),COR # MISC # GAS # SOL # OX # LIQ # INF,Tue Aug 30 2016 13:00:00 GMT+0100 (GMT),"BJ Services, Badentoy Ave, Portlethen","-2.1534924000000046,57.07107430000001",BJ Services,Tue Aug 30 2016 18:00:00 GMT+0100 (GMT),SBS Torry Dock,"-2.0774459838867188,57.13810229016563",1253,,2017-10-08T23:00:00.000Z,Equipment For Brent Charlie,1002660,Artic,1,2017-10-11T20:59:41.000Z,2017-10-08T23:00:00.000Z,1,4,BH3688,EDRADOUR,FRDBSzEuTJreyPFhA,,4cus6wt5ojQmn5G3Y,,wKLbkeLEStvmaWzGP,2017-10-11T20:59:41.000Z,59cd263e3ad3963c706eed8a,2017-10-10T07:30:00.000Z,59cd263e3ad3963c706eed82,2017-10-10T05:00:00.000Z,59cd263e3ad3963c706eed7d,2017-10-11T20:59:41.000Z,59cd263e3ad3963c706eed8f,1,404,true,4,true
ObjectId(59cd263e3ad3963c706eee25),,Sat Sep 03 2016 09:00:00 GMT+0100 (GMT),"GE Oil & Gas, Charleton Road, Montrose","-2.455206500000031,56.736724",BP,Sat Sep 03 2016 15:00:00 GMT+0100 (GMT),"ASCO, Albert Quay BP","-2.0829927921295166,57.14157764477307",1254,Notifications with the vendor,2017-10-08T23:00:00.000Z,33' Basket,1003173,Artic,0.07692307692307693,2017-10-09T20:44:57.000Z,2017-10-08T23:00:00.000Z,13,12,Shipping,GLENELG,APSCdTSvgvzeKGpfr,Paul Strachan,4cus6wt5ojQmn5G3Y,Lee Ferrier,M5JQtnFiBFtPPeRXR,2017-10-09T20:44:57.000Z,59cd263e3ad3963c706eed5f,2017-10-09T11:25:00.000Z,59cd263e3ad3963c706eed5a,2017-10-09T05:00:00.000Z,59cd263e3ad3963c706eed55,2017-10-09T20:44:57.000Z,59cd263e3ad3963c706eed64,1,143,true,34,true
ObjectId(59cd263e3ad3963c706eee26),,Sat Sep 03 2016 09:00:00 GMT+0100 (GMT),"GE Oil & Gas, Charleton Road, Montrose","-2.455206500000031,56.736724",BP,Sat Sep 03 2016 15:00:00 GMT+0100 (GMT),"ASCO, Albert Quay BP","-2.0829927921295166,57.14157764477307",1255,Notifications with the vendor,2017-10-08T23:00:00.000Z,10' Cont,1003173,Artic,0.07692307692307693,2017-10-10T05:00:00.000Z,2017-10-08T23:00:00.000Z,13,12,Shipping,GLENELG,APSCdTSvgvzeKGpfr,Paul Strachan,4cus6wt5ojQmn5G3Y,Lee Ferrier,v3CMzsimW4tEyCni5,2017-10-10T01:31:06.000Z,59cd263e3ad3963c706eed73,2017-10-09T17:00:00.000Z,59cd263e3ad3963c706eed6e,2017-10-09T11:25:00.000Z,59cd263e3ad3963c706eed69,2017-10-10T05:00:00.000Z,59cd263e3ad3963c706eed78,1,143,true,67,true
ObjectId(59cd263e3ad3963c706eee27),,Sat Sep 03 2016 09:00:00 GMT+0100 (GMT),"GE Oil & Gas, Charleton Road, Montrose","-2.455206500000031,56.736724",BP,Sat Sep 03 2016 15:00:00 GMT+0100 (GMT),"ASCO, Albert Quay BP","-2.0829927921295166,57.14157764477307",1256,Notifications with the vendor,2017-10-08T23:00:00.000Z,46' Basket,1003173,Artic,0.07692307692307693,2017-10-10T05:00:00.000Z,2017-10-08T23:00:00.000Z,13,12,Shipping,GLENELG,APSCdTSvgvzeKGpfr,Paul Strachan,4cus6wt5ojQmn5G3Y,Lee Ferrier,v3CMzsimW4tEyCni5,2017-10-10T01:31:06.000Z,59cd263e3ad3963c706eed73,2017-10-09T17:00:00.000Z,59cd263e3ad3963c706eed6e,2017-10-09T11:25:00.000Z,59cd263e3ad3963c706eed69,2017-10-10T05:00:00.000Z,59cd263e3ad3963c706eed78,1,143,true,67,true
ObjectId(59cd263e3ad3963c706eee28),,Sat Sep 03 2016 09:00:00 GMT+0100 (GMT),"GE Oil & Gas, Charleton Road, Montrose","-2.455206500000031,56.736724",BP,Sat Sep 03 2016 15:00:00 GMT+0100 (GMT),"ASCO, Albert Quay BP","-2.0829927921295166,57.14157764477307",1257,Notifications with the vendor,2017-10-08T23:00:00.000Z,46' Basket,1003173,Artic,0.07692307692307693,2017-10-10T05:00:00.000Z,2017-10-08T23:00:00.000Z,13,12,Shipping,GLENELG,APSCdTSvgvzeKGpfr,Paul Strachan,4cus6wt5ojQmn5G3Y,Lee Ferrier,v3CMzsimW4tEyCni5,2017-10-10T01:31:06.000Z,59cd263e3ad3963c706eed73,2017-10-09T17:00:00.000Z,59cd263e3ad3963c706eed6e,2017-10-09T11:25:00.000Z,59cd263e3ad3963c706eed69,2017-10-10T05:00:00.000Z,59cd263e3ad3963c706eed78,1,143,true,67,true
ObjectId(59cd263e3ad3963c706eee29),,Sat Sep 03 2016 09:00:00 GMT+0100 (GMT),"GE Oil & Gas, Charleton Road, Montrose","-2.455206500000031,56.736724",BP,Sat Sep 03 2016 15:00:00 GMT+0100 (GMT),"ASCO, Albert Quay BP","-2.0829927921295166,57.14157764477307",1258,Notifications with the vendor,2017-10-08T23:00:00.000Z,46' Basket,1003173,Artic,0.07692307692307693,2017-10-09T20:44:57.000Z,2017-10-08T23:00:00.000Z,13,12,Shipping,GLENELG,APSCdTSvgvzeKGpfr,Paul Strachan,4cus6wt5ojQmn5G3Y,Lee Ferrier,M5JQtnFiBFtPPeRXR,2017-10-09T20:44:57.000Z,59cd263e3ad3963c706eed5f,2017-10-09T11:25:00.000Z,59cd263e3ad3963c706eed5a,2017-10-09T05:00:00.000Z,59cd263e3ad3963c706eed55,2017-10-09T20:44:57.000Z,59cd263e3ad3963c706eed64,1,143,true,34,true
ObjectId(59cd263e3ad3963c706eee2a),,Sat Sep 03 2016 09:00:00 GMT+0100 (GMT),"GE Oil & Gas, Charleton Road, Montrose","-2.455206500000031,56.736724",BP,Sat Sep 03 2016 15:00:00 GMT+0100 (GMT),"ASCO, Albert Quay BP","-2.0829927921295166,57.14157764477307",1259,Notifications with the vendor,2017-10-08T23:00:00.000Z,46' Basket,1003173,Artic,0.07692307692307693,2017-10-10T05:00:00.000Z,2017-10-08T23:00:00.000Z,13,12,Shipping,GLENELG,APSCdTSvgvzeKGpfr,Paul Strachan,4cus6wt5ojQmn5G3Y,Lee Ferrier,v3CMzsimW4tEyCni5,2017-10-10T01:31:06.000Z,59cd263e3ad3963c706eed73,2017-10-09T17:00:00.000Z,59cd263e3ad3963c706eed6e,2017-10-09T11:25:00.000Z,59cd263e3ad3963c706eed69,2017-10-10T05:00:00.000Z,59cd263e3ad3963c706eed78,1,143,true,67,true
ObjectId(59cd263e3ad3963c706eee2b),,Sat Sep 03 2016 09:00:00 GMT+0100 (GMT),"GE Oil & Gas, Charleton Road, Montrose","-2.455206500000031,56.736724",BP,Sat Sep 03 2016 15:00:00 GMT+0100 (GMT),"ASCO, Albert Quay BP","-2.0829927921295166,57.14157764477307",1260,Notifications with the vendor,2017-10-08T23:00:00.000Z,46' Basket,1003173,Artic,0.07692307692307693,2017-10-10T18:04:37.000Z,2017-10-08T23:00:00.000Z,13,12,Shipping,GLENELG,APSCdTSvgvzeKGpfr,Paul Strachan,4cus6wt5ojQmn5G3Y,Lee Ferrier,wKLbkeLEStvmaWzGP,2017-10-10T18:04:37.000Z,59cd263e3ad3963c706eed87,2017-10-10T07:30:00.000Z,59cd263e3ad3963c706eed82,2017-10-10T05:00:00.000Z,59cd263e3ad3963c706eed7d,2017-10-10T18:04:37.000Z,59cd263e3ad3963c706eed8c,1,143,true,4,true
ObjectId(59cd263e3ad3963c706eee2c),,Sat Sep 03 2016 09:00:00 GMT+0100 (GMT),"GE Oil & Gas, Charleton Road, Montrose","-2.455206500000031,56.736724",BP,Sat Sep 03 2016 15:00:00 GMT+0100 (GMT),"ASCO, Albert Quay BP","-2.0829927921295166,57.14157764477307",1261,Notifications with the vendor,2017-10-08T23:00:00.000Z,46' Basket,1003173,Artic,0.07692307692307693,2017-10-10T18:04:37.000Z,2017-10-08T23:00:00.000Z,13,12,Shipping,GLENELG,APSCdTSvgvzeKGpfr,Paul Strachan,4cus6wt5ojQmn5G3Y,Lee Ferrier,wKLbkeLEStvmaWzGP,2017-10-10T18:04:37.000Z,59cd263e3ad3963c706eed87,2017-10-10T07:30:00.000Z,59cd263e3ad3963c706eed82,2017-10-10T05:00:00.000Z,59cd263e3ad3963c706eed7d,2017-10-10T18:04:37.000Z,59cd263e3ad3963c706eed8c,1,143,true,4,true
ObjectId(59cd263e3ad3963c706eee2d),,Sat Sep 03 2016 09:00:00 GMT+0100 (GMT),"GE Oil & Gas, Charleton Road, Montrose","-2.455206500000031,56.736724",BP,Sat Sep 03 2016 15:00:00 GMT+0100 (GMT),"ASCO, Albert Quay BP","-2.0829927921295166,57.14157764477307",1262,Notifications with the vendor,2017-10-08T23:00:00.000Z,46' Basket,1003173,Artic,0.07692307692307693,2017-10-10T05:00:00.000Z,2017-10-08T23:00:00.000Z,13,12,Shipping,GLENELG,APSCdTSvgvzeKGpfr,Paul Strachan,4cus6wt5ojQmn5G3Y,Lee Ferrier,v3CMzsimW4tEyCni5,2017-10-10T01:31:06.000Z,59cd263e3ad3963c706eed73,2017-10-09T17:00:00.000Z,59cd263e3ad3963c706eed6e,2017-10-09T11:25:00.000Z,59cd263e3ad3963c706eed69,2017-10-10T05:00:00.000Z,59cd263e3ad3963c706eed78,1,143,true,67,true
ObjectId(59cd263e3ad3963c706eee2e),,Sat Sep 03 2016 09:00:00 GMT+0100 (GMT),"GE Oil & Gas, Charleton Road, Montrose","-2.455206500000031,56.736724",BP,Sat Sep 03 2016 15:00:00 GMT+0100 (GMT),"ASCO, Albert Quay BP","-2.0829927921295166,57.14157764477307",1263,Notifications with the vendor,2017-10-08T23:00:00.000Z,46' Basket,1003173,Artic,0.07692307692307693,2017-10-10T05:00:00.000Z,2017-10-08T23:00:00.000Z,13,12,Shipping,GLENELG,APSCdTSvgvzeKGpfr,Paul Strachan,4cus6wt5ojQmn5G3Y,Lee Ferrier,v3CMzsimW4tEyCni5,2017-10-10T01:31:06.000Z,59cd263e3ad3963c706eed73,2017-10-09T17:00:00.000Z,59cd263e3ad3963c706eed6e,2017-10-09T11:25:00.000Z,59cd263e3ad3963c706eed69,2017-10-10T05:00:00.000Z,59cd263e3ad3963c706eed78,1,143,true,67,true
ObjectId(59cd263e3ad3963c706eee2f),,Sat Sep 03 2016 09:00:00 GMT+0100 (GMT),"GE Oil & Gas, Charleton Road, Montrose","-2.455206500000031,56.736724",BP,Sat Sep 03 2016 15:00:00 GMT+0100 (GMT),"ASCO, Albert Quay BP","-2.0829927921295166,57.14157764477307",1264,Notifications with the vendor,2017-10-08T23:00:00.000Z,13' Skid - 13ft Wide,1003173,Artic,0.07692307692307693,2017-10-10T18:04:37.000Z,2017-10-08T23:00:00.000Z,13,12,Shipping,GLENELG,APSCdTSvgvzeKGpfr,Paul Strachan,4cus6wt5ojQmn5G3Y,Lee Ferrier,wKLbkeLEStvmaWzGP,2017-10-10T18:04:37.000Z,59cd263e3ad3963c706eed87,2017-10-10T07:30:00.000Z,59cd263e3ad3963c706eed82,2017-10-10T05:00:00.000Z,59cd263e3ad3963c706eed7d,2017-10-10T18:04:37.000Z,59cd263e3ad3963c706eed8c,1,143,true,4,true
ObjectId(59cd263e3ad3963c706eee30),,Sat Sep 03 2016 08:30:00 GMT+0100 (GMT),"Archer, Main Rd,Blackburn","-2.128300666809082,57.150849481304334",Shell,Sat Sep 03 2016 08:30:00 GMT+0100 (GMT),SBS Torry Dock,"-2.0774459838867188,57.13810229016563",1265,,2017-10-08T23:00:00.000Z,23' H/H 23070D,1003329,Artic,0.25,2017-10-09T20:44:57.000Z,2017-10-08T23:00:00.000Z,4,2,Shipping,GLENELG,APSCdTSvgvzeKGpfr,Shipping,4cus6wt5ojQmn5G3Y,Shipping for the Brent Alpha,M5JQtnFiBFtPPeRXR,2017-10-09T20:44:57.000Z,59cd263e3ad3963c706eed5f,2017-10-09T11:25:00.000Z,59cd263e3ad3963c706eed5a,2017-10-09T05:00:00.000Z,59cd263e3ad3963c706eed55,2017-10-09T20:44:57.000Z,59cd263e3ad3963c706eed64,1,143,true,34,true
ObjectId(59cd263e3ad3963c706eee31),,Sat Sep 03 2016 08:30:00 GMT+0100 (GMT),"Archer, Main Rd,Blackburn","-2.128300666809082,57.150849481304334",Shell,Sat Sep 03 2016 08:30:00 GMT+0100 (GMT),SBS Torry Dock,"-2.0774459838867188,57.13810229016563",1266,,2017-10-08T23:00:00.000Z,23' H/H 23087D,1003329,Artic,0.25,2017-10-09T20:44:57.000Z,2017-10-08T23:00:00.000Z,4,2,Shipping,GLENELG,APSCdTSvgvzeKGpfr,Shipping,4cus6wt5ojQmn5G3Y,Shipping for the Brent Alpha,M5JQtnFiBFtPPeRXR,2017-10-09T20:44:57.000Z,59cd263e3ad3963c706eed5f,2017-10-09T11:25:00.000Z,59cd263e3ad3963c706eed5a,2017-10-09T05:00:00.000Z,59cd263e3ad3963c706eed55,2017-10-09T20:44:57.000Z,59cd263e3ad3963c706eed64,1,143,true,34,true
ObjectId(59cd263e3ad3963c706eee32),,Sat Sep 03 2016 08:30:00 GMT+0100 (GMT),"Archer, Main Rd,Blackburn","-2.128300666809082,57.150849481304334",Shell,Sat Sep 03 2016 08:30:00 GMT+0100 (GMT),SBS Torry Dock,"-2.0774459838867188,57.13810229016563",1267,,2017-10-08T23:00:00.000Z,20' H/H 20187D,1003329,Artic,0.25,2017-10-09T20:44:57.000Z,2017-10-08T23:00:00.000Z,4,2,Shipping,GLENELG,APSCdTSvgvzeKGpfr,Shipping,4cus6wt5ojQmn5G3Y,Shipping for the Brent Alpha,M5JQtnFiBFtPPeRXR,2017-10-09T20:44:57.000Z,59cd263e3ad3963c706eed5f,2017-10-09T11:25:00.000Z,59cd263e3ad3963c706eed5a,2017-10-09T05:00:00.000Z,59cd263e3ad3963c706eed55,2017-10-09T20:44:57.000Z,59cd263e3ad3963c706eed64,1,143,true,34,true
ObjectId(59cd263e3ad3963c706eee33),,Sat Sep 03 2016 08:30:00 GMT+0100 (GMT),"Archer, Main Rd,Blackburn","-2.128300666809082,57.150849481304334",Shell,Sat Sep 03 2016 08:30:00 GMT+0100 (GMT),SBS Torry Dock,"-2.0774459838867188,57.13810229016563",1268,,2017-10-08T23:00:00.000Z,10' H/H MX001,1003329,Artic,0.25,2017-10-10T18:04:37.000Z,2017-10-08T23:00:00.000Z,4,2,Shipping,GLENELG,APSCdTSvgvzeKGpfr,Shipping,4cus6wt5ojQmn5G3Y,Shipping for the Brent Alpha,wKLbkeLEStvmaWzGP,2017-10-10T18:04:37.000Z,59cd263e3ad3963c706eed87,2017-10-10T07:30:00.000Z,59cd263e3ad3963c706eed82,2017-10-10T05:00:00.000Z,59cd263e3ad3963c706eed7d,2017-10-10T18:04:37.000Z,59cd263e3ad3963c706eed8c,1,143,true,4,true
ObjectId(59cd263e3ad3963c706eee34),,Sat Sep 03 2016 08:30:00 GMT+0100 (GMT),"Archer, Main Rd,Blackburn","-2.128300666809082,57.150849481304334",Shell,Sat Sep 03 2016 08:30:00 GMT+0100 (GMT),SBS Torry Dock,"-2.0774459838867188,57.13810229016563",1269,,2017-10-08T23:00:00.000Z,23' H/H 23070D,1003329,Artic,0.25,2017-10-10T05:00:00.000Z,2017-10-08T23:00:00.000Z,4,2,Shipping,GLENELG,APSCdTSvgvzeKGpfr,Shipping,4cus6wt5ojQmn5G3Y,Shipping for the Brent Alpha,v3CMzsimW4tEyCni5,2017-10-10T01:31:06.000Z,59cd263e3ad3963c706eed73,2017-10-09T17:00:00.000Z,59cd263e3ad3963c706eed6e,2017-10-09T11:25:00.000Z,59cd263e3ad3963c706eed69,2017-10-10T05:00:00.000Z,59cd263e3ad3963c706eed78,1,143,true,67,true
ObjectId(59cd263e3ad3963c706eee35),,Sat Sep 03 2016 08:30:00 GMT+0100 (GMT),"Archer, Main Rd,Blackburn","-2.128300666809082,57.150849481304334",Shell,Sat Sep 03 2016 08:30:00 GMT+0100 (GMT),SBS Torry Dock,"-2.0774459838867188,57.13810229016563",1270,,2017-10-08T23:00:00.000Z,23' H/H 23087D,1003329,Artic,0.25,2017-10-09T20:44:57.000Z,2017-10-08T23:00:00.000Z,4,2,Shipping,GLENELG,APSCdTSvgvzeKGpfr,Shipping,4cus6wt5ojQmn5G3Y,Shipping for the Brent Alpha,M5JQtnFiBFtPPeRXR,2017-10-09T20:44:57.000Z,59cd263e3ad3963c706eed5f,2017-10-09T11:25:00.000Z,59cd263e3ad3963c706eed5a,2017-10-09T05:00:00.000Z,59cd263e3ad3963c706eed55,2017-10-09T20:44:57.000Z,59cd263e3ad3963c706eed64,1,143,true,34,true
ObjectId(59cd263e3ad3963c706eee36),,Sat Sep 03 2016 08:30:00 GMT+0100 (GMT),"Archer, Main Rd,Blackburn","-2.128300666809082,57.150849481304334",Shell,Sat Sep 03 2016 08:30:00 GMT+0100 (GMT),SBS Torry Dock,"-2.0774459838867188,57.13810229016563",1271,,2017-10-08T23:00:00.000Z,20' H/H 20187D,1003329,Artic,0.25,2017-10-10T05:00:00.000Z,2017-10-08T23:00:00.000Z,4,2,Shipping,GLENELG,APSCdTSvgvzeKGpfr,Shipping,4cus6wt5ojQmn5G3Y,Shipping for the Brent Alpha,v3CMzsimW4tEyCni5,2017-10-10T01:31:06.000Z,59cd263e3ad3963c706eed73,2017-10-09T17:00:00.000Z,59cd263e3ad3963c706eed6e,2017-10-09T11:25:00.000Z,59cd263e3ad3963c706eed69,2017-10-10T05:00:00.000Z,59cd263e3ad3963c706eed78,1,143,true,67,true
